id,answer_start,answer,context,question,answer_end,is binding
1022530,24,MTStatusBarOverlay,Xamarin bindings to the MTStatusBarOverlay. Support unified API. Support iOS9,What is the source library of this binding?,42,True
2299264,26,Theano and TensorFlow,Deep Learning library for Theano and TensorFlow,What is the source library of this binding?,47,True
793977,12,Imoji,iOS SDK for Imoji. Integrate Stickers and custom emojis into your applications easily!,What is the source library of this binding?,17,True
1386165,-1,,> is this thing on?,What is the source library of this binding?,-1,False
1038486,-1,,Automatically generate reasonable database entries for your app,What is the source library of this binding?,-1,False
2155667,-1,,Library providing hooks to customise clojure.test output,What is the source library of this binding?,-1,False
2725431,-1,,"Return the correct date and time after a certain amount of time in hours, considering business hours and excluding weekends and holidays.",What is the source library of this binding?,-1,False
91039,37,CouchRest,BeanBag is a flexible wrapper around CouchRest that pads the metal just a little bit.,What is the source library of this binding?,46,True
688132,22,NOAA Operational Model Archive and Distribution System,An R Interface to the NOAA Operational Model Archive and Distribution System,What is the source library of this binding?,76,True
1209333,-1,,Get the static methods of a JavaScript class.,What is the source library of this binding?,-1,False
2340373,-1,,A simple NewType that wraps Rc<T> and allows to use the reference identity/pointer value of Rc<T> as keys in hashmap,What is the source library of this binding?,-1,False
1424160,-1,,Backend for the glium library which allows it to be used on the raspberry pi without X.  Note: This library does not provide any glutin functionality. So there is no event mechanism to get mouse or keyboard input from.,What is the source library of this binding?,-1,False
4426655,36,Nexus,> React components integrated with `Nexus` APIs,What is the source library of this binding?,41,True
3215578,2,FreshDesk,A FreshDesk's SDK.,What is the source library of this binding?,11,True
688447,-1,,Hybrid Simulation and Genome Scan for Dominant Markers,What is the source library of this binding?,-1,False
4576363,-1,,Various functions using the Knuth–Morris–Pratt algorithm to efficiently find patterns.,What is the source library of this binding?,-1,False
87295,-1,,Jyxo PHP Library,What is the source library of this binding?,-1,False
999728,-1,,A command-line tool for building various open source projects,What is the source library of this binding?,-1,False
3126911,-1,,Holon Spring Boot JDBC starter using HikariCP DataSource,What is the source library of this binding?,-1,False
2812682,-1,,Python project to connect to KN database,What is the source library of this binding?,-1,False
3250459,-1,,Logs micro service for atmos system,What is the source library of this binding?,-1,False
1189152,-1,,"jfuzzylite™ is a cross-platform, free and open-source fuzzy         logic control library programmed entirely in Java. Its goal is         to allow you to easily create fuzzy logic controllers in a few         steps utilizing object-oriented programming without requiring         any third-party libraries.          jfuzzylite™ is the equivalent of the fuzzylite® library for         Java and Android platforms.",What is the source library of this binding?,-1,False
2602556,-1,,A complete library to interact with Speech (protocol v1beta1),What is the source library of this binding?,-1,False
405541,-1,,Sparkling Water Core,What is the source library of this binding?,-1,False
2104883,-1,,Machine learning & User behavior,What is the source library of this binding?,-1,False
184130,20,libmemcached,An interface to the libmemcached C client.,What is the source library of this binding?,32,True
4178643,-1,,ISO 13616-1:2007 - International Bank Account Number,What is the source library of this binding?,-1,False
710596,-1,,"Python Natural Language Processing by and for the Python User Group in Portland, OR",What is the source library of this binding?,-1,False
4741269,-1,,A neural network toolkit.,What is the source library of this binding?,-1,False
3271222,-1,,Replaces spring-security,What is the source library of this binding?,-1,False
2158337,-1,,Agency Theme Form bdynamic.pt bapp application,What is the source library of this binding?,-1,False
1535728,-1,,Useful command line tool for Japanese battle heroine Pretty Cure (Precure).,What is the source library of this binding?,-1,False
3328279,-1,,build webmap with [NextGIS Web](http://nextgis.ru/nextgis-web/) instance.,What is the source library of this binding?,-1,False
203797,-1,,Calculates code complexity as a measure of paths through code execution. CI integration and beautiful output options.,What is the source library of this binding?,-1,False
1146688,-1,,"   I think therefore I am.      Satre is a library for proportional and first order logic.   It was inspired by the book 'Handbook of practical logic and automated reasoning' by Harrison, J (2009).      This project originated at the Technical university munich as a students project in the lecture 'Basics of Artificial Intelligence'.   ",What is the source library of this binding?,-1,False
3581442,-1,,form handling for chabad on campus web projects,What is the source library of this binding?,-1,False
4113158,-1,,Base for any type of csv upload and processing,What is the source library of this binding?,-1,False
1180070,-1,,Multiple Imputation by Distance Aided Donor Selection,What is the source library of this binding?,-1,False
2552525,0,redis,redis wrapper,What is the source library of this binding?,5,True
963081,0,Vert.x,Vert.x wrapper for Apache Curator,What is the source library of this binding?,6,True
2482769,19,handwriting.io,API Client for the handwriting.io API,What is the source library of this binding?,33,True
3665018,-1,,A simple hack to check if Flutter app is in debug mode,What is the source library of this binding?,-1,False
1377250,-1,,Netflix feign ranger service discovery extension,What is the source library of this binding?,-1,False
1067064,-1,,Core package for Yoctopus tools.,What is the source library of this binding?,-1,False
671972,-1,,Invoke code from an XSUB in opcode context,What is the source library of this binding?,-1,False
3433437,-1,,"Helper functions for running queries, ml pipeline, statistical analysis on SQUAAD framework",What is the source library of this binding?,-1,False
689528,-1,,"Pseudo-Vectors Containing All Permutations, Combinations and Subsets of Objects Taken from a Vector",What is the source library of this binding?,-1,False
2470476,-1,,Node.js module for creating and accessing game parameters.,What is the source library of this binding?,-1,False
1066104,-1,,Mixpanel client ORM for easy querying and reporting data.,What is the source library of this binding?,-1,False
1025370,-1,,A library to read and write to GPIO ports on linux using Reactive Extensions,What is the source library of this binding?,-1,False
4756773,-1,,A machine learning library agnostic framework for model training,What is the source library of this binding?,-1,False
